name;artist;album;release_date;duration_ms;popularity;genres;YouTube_Title;YouTube_URL;downloaded
Nacer;Luisaker, Ids Beats;Nacer;2019-05-24;184186;16;[];LUISAKER - NACER;https://www.youtube.com/watch?v=b46lim9179k&pp=ygUZTmFjZXIgTHVpc2FrZXIsIElkcyBCZWF0cw%3D%3D;True
Cara a la pared;Luisaker;Cara a la pared;2019-06-20;150681;13;[];LUISAKER - CARA A LA PARED;https://www.youtube.com/watch?v=UZuo2oTjZ7I&pp=ygUYQ2FyYSBhIGxhIHBhcmVkIEx1aXNha2Vy;True
Detalles;Luisaker;Detalles;2019-07-19;130285;19;[];LUISAKER - DETALLES;https://www.youtube.com/watch?v=Wuq0Fuq-q3o&pp=ygURRGV0YWxsZXMgTHVpc2FrZXI%3D;True
Wasabi;Luisaker;Wasabi;2019-07-26;157265;11;[];Wasabi;https://www.youtube.com/watch?v=S2bCrliORzU&pp=ygUPV2FzYWJpIEx1aXNha2Vy;True
Si Tu Perro;Luisaker, Ids Beats;Si Tu Perro;2019-08-23;135172;14;[];LUISAKER - SI TU PERRO;https://www.youtube.com/watch?v=pWt-DNYDqg4&pp=ygUfU2kgVHUgUGVycm8gTHVpc2FrZXIsIElkcyBCZWF0cw%3D%3D;True
Dicen;Luisaker;Dicen;2019-10-18;120923;24;[];LUISAKER - DICEN;https://www.youtube.com/watch?v=ilTf3tBFgBs&pp=ygUORGljZW4gTHVpc2FrZXI%3D;True
Triple;Luisaker, Trueno;Triple;2019-12-20;150872;31;['argentine trap'];LUISAKER & TRUENO - TRIPLE (PROD VNDER);https://www.youtube.com/watch?v=F4vehvh8RpM&pp=ygUXVHJpcGxlIEx1aXNha2VyLCBUcnVlbm8%3D;True
Tarde;Luisaker;Tarde;2020-01-17;225885;28;[];LUISAKER - TARDE;https://www.youtube.com/watch?v=g9LUIamEZzQ&pp=ygUOVGFyZGUgTHVpc2FrZXI%3D;True
Nítido;Luisaker;Nítido;2020-03-13;246000;20;[];LUISAKER - NÍTIDO;https://www.youtube.com/watch?v=Fmpl1TJEC08&pp=ygUQTsOtdGlkbyBMdWlzYWtlcg%3D%3D;True
Brumel;Luisaker;Brumel;2020-03-23;213488;13;[];LUISAKER - BRUMEL;https://www.youtube.com/watch?v=SMP_AMg-rVU&pp=ygUPQnJ1bWVsIEx1aXNha2Vy;True
Vive;Luisaker;Vive;2020-06-05;194429;20;[];LUISAKER - VIVE;https://www.youtube.com/watch?v=mXZdvmY6Wo8&pp=ygUNVml2ZSBMdWlzYWtlcg%3D%3D;True
Bien;Luisaker;Bien;2020-08-07;192061;14;[];LUISAKER - BIEN;https://www.youtube.com/watch?v=NdHwu0Q_DU4&pp=ygUNQmllbiBMdWlzYWtlcg%3D%3D;True
