name;artist;album;release_date;duration_ms;popularity;genres;YouTube_Title;YouTube_URL;downloaded
Coche Bomba;Nerve Agent, Rodol VX, Kiliki;12 Atentados;2022-01-28;223878;14;['tekno'];Coche Bomba;https://www.youtube.com/watch?v=-X2cAP7NhAE&pp=ygUpQ29jaGUgQm9tYmEgTmVydmUgQWdlbnQsIFJvZG9sIFZYLCBLaWxpa2k%3D;True
PUNKY WHAT;Intendente, CA7RIEL;PUNKY WHAT;2023-03-31;201585;9;['argentine trap'];PUNKY WHAT - INTENDENTE FT CA7RIEL;https://www.youtube.com/watch?v=VTU5zwJJC2M&pp=ygUeUFVOS1kgV0hBVCBJbnRlbmRlbnRlLCBDQTdSSUVM;True
MIEDO MADRID;TAWA, exit303, Iced Coffeeboy;MIEDO MADRID;2023-05-19;149647;9;['jersey club', 'hyperpop', 'tekno'];MIEDO MADRID - TAWA, ICED COFFEBOY, EXIT303;https://www.youtube.com/watch?v=WlSq3ZxVQAw&pp=ygUqTUlFRE8gTUFEUklEIFRBV0EsIGV4aXQzMDMsIEljZWQgQ29mZmVlYm95;True
Play Doh;LUNA KI, Pablo Escobarras, Limabeatz;Play Doh;2023-04-14;204046;16;['neoperreo'];LUNA KI, Pablo Escobarras - Play Doh (Official Music Video);https://www.youtube.com/watch?v=odLUO-PZKj8&pp=ygUtUGxheSBEb2ggTFVOQSBLSSwgUGFibG8gRXNjb2JhcnJhcywgTGltYWJlYXR6;True
Esto No Es Berlín;Intendente;Bruto;2021-01-01;264878;5;[];Esto No Es Berlín;https://www.youtube.com/watch?v=7N8mE4pA1Zs&pp=ygUdRXN0byBObyBFcyBCZXJsw61uIEludGVuZGVudGU%3D;True
Bailando;LA ÉLITE;Nuevo Punk;2022-12-21;136550;35;[];LA ÉLITE - Bailando (Video Oficial) [Synth Punk 2021];https://www.youtube.com/watch?v=YXGcoGfikWg&pp=ygUSQmFpbGFuZG8gTEEgw4lMSVRF;True
Vampireando;Hofe, 4:40, LA ÉLITE;Vampireando;2023-05-31;143733;33;[];HOFE X 4:40, LA ÉLITE - VAMPIREANDO;https://www.youtube.com/watch?v=qaRKB86W-bI&pp=ygUhVmFtcGlyZWFuZG8gSG9mZSwgNDo0MCwgTEEgw4lMSVRF;True
Todos Me Miran Mal;LA ÉLITE;Nuevo Punk;2022-12-21;142001;26;[];LA ÉLITE — Todos Me Miran Mal (Video Oficial) [SYNTH PUNK 2022];https://www.youtube.com/watch?v=n-tHGLVczuU&pp=ygUcVG9kb3MgTWUgTWlyYW4gTWFsIExBIMOJTElURQ%3D%3D;True
Otra Vez;LA ÉLITE, Pokito Paranoiko;Sorry Not Sorry;2019-04-10;226000;17;[];Otra Vez ft. Pokito Paranoiko [SORRY NOT SORRY] [SYNTH PUNK 2019];https://www.youtube.com/watch?v=sFfuvU94U2c&pp=ygUkT3RyYSBWZXogTEEgw4lMSVRFLCBQb2tpdG8gUGFyYW5vaWtv;True
Teknocity;Parkineos, Amygdala, Errä;Teknocity;2023-08-18;260592;50;['techno', 'hardcore techno', 'hardcore', 'tekno'];TEKNOCITY - Parkineos & Amygdala Ft. Errä [VIDEOCLIP OFICIAL];https://www.youtube.com/watch?v=Qccjcwxb0D0&pp=ygUkVGVrbm9jaXR5IFBhcmtpbmVvcywgQW15Z2RhbGEsIEVycsOk;True
