name;artist;album;release_date;duration_ms;popularity;genres;YouTube_Title;YouTube_URL;downloaded
Wolves - Instrumental;Digitalism;Wolves (Instrumental);2014-05-12;283439;3.0;['alternative dance', 'indietronica', 'electroclash', 'electronic rock', 'new rave', 'french house'];Digitalism - Wolves;https://www.youtube.com/watch?v=YUJJXnSp5Xk&pp=ygUgV29sdmVzIC0gSW5zdHJ1bWVudGFsIERpZ2l0YWxpc20%3D;True
LOVE WILL GUIDE YOU;Shinichi Osawa, Tommie Sunshine;SO2;2010-06-30;338800;15.0;['bass house', 'j-dance', 'future house'];Shinichi Osawa / LOVE WILL GUIDE YOU feat.TOMMIE SUNSHINE;https://www.youtube.com/watch?v=Xxbez10aIYY&pp=ygUzTE9WRSBXSUxMIEdVSURFIFlPVSBTaGluaWNoaSBPc2F3YSwgVG9tbWllIFN1bnNoaW5l;True
One In a Million (Club Version);Data;One In a Million - EP;2009-04-27;338779;12.0;['nu disco', 'french house'];DATA - One In A Million (Club Mix);https://www.youtube.com/watch?v=-ajxU2QnGRo;True
Couldn't Have Known;!!!;Wallop;2019-08-30;215111;0.0;['electroclash', 'alternative dance', 'new rave'];!!! (Chk Chk Chk) - Couldn't Have Known;https://www.youtube.com/watch?v=nSzCG2xeUMw;True
engravings;Ethan Bortnick;engravings;2022-06-24;173466;0.0;[];Ethan Bortnick - engravings (Official Video);https://www.youtube.com/watch?v=7xWVhAOd-6U;True
Nightshade;Blood Orchid;Nightshade;2019-12-02;152920;33.0;[];Nightshade;https://www.youtube.com/watch?v=0FIcDJYmDUI&pp=ygUXTmlnaHRzaGFkZSBCbG9vZCBPcmNoaWQ%3D;True
All Stars;Grafton Primary;Eon;2008-09-13;263960;30.0;['electroclash', 'synthpop', 'alternative dance', 'new rave'];All Stars - Grafton Primary;https://www.youtube.com/watch?v=rXijEFrHQkg;True
I DON'T CARE;박혜진 Park Hye Jin;IF U WANT IT;2018-12-13;340660;41.0;['lo-fi house'];I DON'T CARE;https://www.youtube.com/watch?v=mJGip45aye4;True
IF U WANT IT;박혜진 Park Hye Jin;IF U WANT IT;2018-12-13;226341;28.0;['lo-fi house'];IF U WANT IT (official audio);https://www.youtube.com/watch?v=9Vs8tKXCqaM&pp=ygUjSUYgVSBXQU5UIElUIOuwle2YnOynhCBQYXJrIEh5ZSBKaW4%3D;True
Come Check This;FETISH;Come Check This;2020-01-01;191904;49.0;['bass house', 'g-house'];FETISH - Come Check This;https://www.youtube.com/watch?v=ZLtACqqXjts&pp=ygUWQ29tZSBDaGVjayBUaGlzIEZFVElTSA%3D%3D;True
The Perfect Girl;Mareux;The Perfect Girl;2021-12-08;194423;76.0;['darkwave'];Mareux - The Perfect Girl (Official Music Video);https://www.youtube.com/watch?v=q7qdpyjHyNk;True
Spaceship;Soto Asa;Spaceship;2022-10-06;188923;25.0;['neoperreo'];Soto Asa - Spaceship (Videoclip);https://www.youtube.com/watch?v=A2vyQ9zziqk&pp=ygUSU3BhY2VzaGlwIFNvdG8gQXNh;True
I Took A Pill In Ibiza - Seeb Remix;Mike Posner, Seeb;At Night, Alone.;2016-05-06;197933;62.0;[];Mike Posner - I Took A Pill In Ibiza (Seeb Remix) (Explicit);https://www.youtube.com/watch?v=foE1mO2yM04;True
Fluorescent;Pet Shop Boys;Electric;2013-07-15;374805;0.0;['synthpop', 'new wave'];Pet Shop Boys - Fluorescent (Audio);https://www.youtube.com/watch?v=mQlS5iprNRU;True
Stop Taking My Time;Club 8;Above the City;2013-01-01;170786;6.0;['jangle pop'];"Club 8 ""Stop Taking My Time""";https://www.youtube.com/watch?v=oG6qtjvjrdI&pp=ygUaU3RvcCBUYWtpbmcgTXkgVGltZSBDbHViIDg%3D;True
