name;artist;album;release_date;duration_ms;popularity;genres;YouTube_Title;YouTube_URL;downloaded
Empire State Of Mind;JAY-Z, Alicia Keys;The Blueprint 3;2009-09-08;276920;80.0;['rap', 'r&b', 'east coast hip hop', 'hip hop', 'neo soul'];JAY-Z - Empire State Of Mind ft. Alicia Keys;https://www.youtube.com/watch?v=vk6014HuxcE&pp=ygUmRW1waXJlIFN0YXRlIE9mIE1pbmQgSkFZLVogQWxpY2lhIEtleXM%3D;False
Say It Right;Nelly Furtado;Loose;2006-01-01;223080;79.0;[];Nelly Furtado - Say It Right (Official Music Video);https://www.youtube.com/watch?v=6JnGBs88sL0&pp=ygUaU2F5IEl0IFJpZ2h0IE5lbGx5IEZ1cnRhZG8%3D;False
On The Floor;Jennifer Lopez, Pitbull;LOVE?;2011-04-29;284866;59.0;[];Jennifer Lopez - On The Floor ft. Pitbull;https://www.youtube.com/watch?v=t4H_Zoh7G5A&pp=ygUjT24gVGhlIEZsb29yIEplbm5pZmVyIExvcGV6IFBpdGJ1bGw%3D;False
Sexy Bitch (feat. Akon);David Guetta, Akon;One Love (Deluxe);2009-08-21;195853;66.0;['edm', 'dance'];David Guetta Feat. Akon - Sexy Chick (Official Video);https://www.youtube.com/watch?v=N9hazmsUxrM&pp=ygUmU2V4eSBCaXRjaCBmZWF0IEFrb24gRGF2aWQgR3VldHRhIEFrb24%3D;False
Safe And Sound;Capital Cities;In A Tidal Wave Of Mystery (Deluxe Edition);2013-01-01;192789;32.0;[];Capital Cities - Safe And Sound;https://www.youtube.com/watch?v=47dtFZ8CFo8&pp=ygUdU2FmZSBBbmQgU291bmQgQ2FwaXRhbCBDaXRpZXM%3D;False
Good Feeling;Flo Rida;Wild Ones;2012-06-22;248133;77.0;[];Flo Rida - Good Feeling [Official Video];https://www.youtube.com/watch?v=3OnnDqH6Wj8&pp=ygUVR29vZCBGZWVsaW5nIEZsbyBSaWRh;False
Can't Hold Us (feat. Ray Dalton);Macklemore, Ryan Lewis, Macklemore & Ryan Lewis, Ray Dalton;The Heist;2012-10-09;258431;83.0;[];MACKLEMORE & RYAN LEWIS - CAN'T HOLD US FEAT. RAY DALTON (OFFICIAL MUSIC VIDEO);https://www.youtube.com/watch?v=2zNSgSzhBfM&pp=ygVcQ2FuJ3QgSG9sZCBVcyAoZmVhdC4gUmF5IERhbHRvbikgTWFja2xlbW9yZSwgUnlhbiBMZXdpcywgTWFja2xlbW9yZSAmIFJ5YW4gTGV3aXMsIFJheSBEYWx0b24%3D;False
Lady - Hear Me Tonight;Modjo;Modjo (Remastered);2001-01-01;307153;78.0;['disco house', 'french house'];Modjo - Lady (Hear Me Tonight) (Official Video);https://www.youtube.com/watch?v=mMfxI3r_LyA&pp=ygUcTGFkeSAtIEhlYXIgTWUgVG9uaWdodCBNb2Rqbw%3D%3D;False
Sexy Bitch (feat. Akon);David Guetta, Akon;One More Love;2010-11-22;195853;78.0;['edm', 'dance'];David Guetta Feat. Akon - Sexy Chick (Official Video);https://www.youtube.com/watch?v=N9hazmsUxrM&pp=ygUmU2V4eSBCaXRjaCBmZWF0IEFrb24gRGF2aWQgR3VldHRhIEFrb24%3D;False
Music Sounds Better With You;Stardust, Benjamin Diamond, Alan Braxe, Thomas Bangalter;Music Sounds Better With You;1998-07-20;403293;69.0;['french house'];Music Sounds Better With You;https://www.youtube.com/watch?v=Hf244LCkkLc&pp=ygVSTXVzaWMgU291bmRzIEJldHRlciBXaXRoIFlvdSBTdGFyZHVzdCBCZW5qYW1pbiBEaWFtb25kIEFsYW4gQnJheGUgVGhvbWFzIEJhbmdhbHRlcg%3D%3D;False
I Gotta Feeling;Black Eyed Peas;THE E.N.D. (THE ENERGY NEVER DIES) [Deluxe Version];2009-01-01;289133;80.0;[];The Black Eyed Peas - I Gotta Feeling (Official Music Video);https://www.youtube.com/watch?v=uSD4vsh1zDA&pp=ygUfSSBHb3R0YSBGZWVsaW5nIEJsYWNrIEV5ZWQgUGVhcw%3D%3D;False
"Moves Like Jagger - Studio Recording From ""The Voice"" Performance";Maroon 5, Christina Aguilera;Hands All Over (Revised International Standard version);2010-01-01;201493;79.0;['pop'];Moves Like Jagger - Maroon 5 featuring Christina Aguilera;https://www.youtube.com/watch?v=suRsxpoAc5w&pp=ygVbTW92ZXMgTGlrZSBKYWdnZXIgLSBTdHVkaW8gUmVjb3JkaW5nIEZyb20gVGhlIFZvaWNlIFBlcmZvcm1hbmNlIE1hcm9vbiA1IENocmlzdGluYSBBZ3VpbGVyYQ%3D%3D;False
Lucky Boy - Outlines Remix;DJ Mehdi, Outlines;Lucky Boy At Night;2007-01-01;266480;43.0;['french house'];DJ Mehdi - Lucky Boy (Outlines Remix) [Official Audio];https://www.youtube.com/watch?v=2_fsjir4e20&pp=ygUsTHVja3kgQm95IC0gT3V0bGluZXMgUmVtaXggREogTWVoZGkgT3V0bGluZXM%3D;False
Replay;Iyaz;Replay;2009-08-18;182306;78.0;[];Replay [Official Music Video] - Iyaz;https://www.youtube.com/watch?v=ZoG5jJ3E8rg&pp=ygULUmVwbGF5IEl5YXo%3D;False
