name;artist;album;release_date;duration_ms;popularity;genres;YouTube_Title;YouTube_URL;downloaded
Drink Ist Kalt;BHZ Ion Miles Big Pat Longus Mongus;halb:vier;18/06/2021;187542;0;erman alternative rap - german cloud rap - german hip ;BHZ - DRINK IST KALT (Prod. by MotB Themba Jaynu Vega & Sami);https://www.youtube.com/watch?v=45OgZnmRnss;True
Speeddance - Antonio Gram Remix;Reptile Youth Esben Valle;Remixed;06/05/2013;448278;0;anish alternative r;Reptile Youth: Speeddance (Antonio Gram Remix);https://www.youtube.com/watch?v=BREoVV_m3kQ;True
Healing;COMPUTER DATA;Emotional Shift;22/11/2018;375000;45;;COMPUTER DATA - healing;https://www.youtube.com/watch?v=NVEdr0OO_4U;True
Papi;DJ Gigola Kev Koko;Tender Trance;14/06/2019;295258;1;eue neue deutsche we;DJ Gigola & Kev Koko Papi [LFEK005];https://www.youtube.com/watch?v=F_mGxzmZK-c;True
The Soul Condor;Curry & Krawall;The Soul Condor (Remixes);13/05/2016;374400;31;;Curry & Krawall - The Soul Condor;https://www.youtube.com/watch?v=8w5QrkrR4N0;True
Guess Who Just Rolled Back into Town;Does It Offend You Yeah?;Guess Who Just Rolled Back into Town;02/05/2022;208415;18;ew rave - electronic rock - dance-punk - reading indie - alternative da;GUESS WHO JUST ROLLED BACK INTO TOWN;https://www.youtube.com/watch?v=bVh3Ty-498E;True
Wolves - Instrumental;Digitalism;Wolves (Instrumental);12/05/2014;283439;8;lectronica - indietronica - neo-synthpop - new rave - dance-punk - alternative da;Digitalism - Wolves;https://www.youtube.com/watch?v=YUJJXnSp5Xk;True
LOVE WILL GUIDE YOU;Shinichi Osawa Tommie Sunshine;SO2;30/06/2010;338800;16;apanese jazztronica - electro house - melbourne bou;Shinichi Osawa / LOVE WILL GUIDE YOU feat.TOMMIE SUNSHINE;https://www.youtube.com/watch?v=Xxbez10aIYY;True
One In a Million (Club Version);Data;One In a Million - EP;27/04/2009;338779;12;lectrofox - filter ho;DATA - One In A Million (Club Mix);https://www.youtube.com/watch?v=-ajxU2QnGRo;True
Couldn't Have Known;!!!;Wallop;30/08/2019;215111;0;eo-synthpop - new rave - dance rock - sacramento indie - dance-punk - alternative da;!!! (Chk Chk Chk) - Couldn't Have Known;https://www.youtube.com/watch?v=nSzCG2xeUMw;True
engravings;Ethan Bortnick;engravings;24/06/2022;173466;0;;Ethan Bortnick - engravings (Official Video);https://www.youtube.com/watch?v=7xWVhAOd-6U;True
Nightshade;Blood Orchid;Nightshade;02/12/2019;152920;34;;Nightshade;https://www.youtube.com/watch?v=0FIcDJYmDUI;True
All Stars;Grafton Primary;Eon;13/09/2008;263960;30;ew rave - alternative da;All Stars - Grafton Primary;https://www.youtube.com/watch?v=rXijEFrHQkg;True
